"","Date","age","case"
"2708",2020-05-27,"80",1
"2709",2020-05-28,"80",0
"2710",2020-05-29,"80",0
"2711",2020-05-30,"80",1
"2712",2020-05-31,"80",1
"2713",2020-06-01,"80",0
"2714",2020-06-02,"80",0
"2715",2020-06-03,"80",0
"2716",2020-06-04,"80",0
"2717",2020-06-05,"80",0
"2718",2020-06-06,"80",0
"2719",2020-06-07,"80",0
"2720",2020-06-08,"80",0
"2721",2020-06-09,"80",0
"2722",2020-06-10,"80",0
"2723",2020-06-11,"80",0
"2724",2020-06-12,"80",0
"2725",2020-06-13,"80",0
"2726",2020-06-14,"80",0
"2727",2020-06-15,"80",0
"2728",2020-06-16,"80",0
"2729",2020-06-17,"80",0
"2730",2020-06-18,"80",0
"2731",2020-06-19,"80",0
"2732",2020-06-20,"80",0
"2733",2020-06-21,"80",0
"2734",2020-06-22,"80",0
"2735",2020-06-23,"80",0
"2736",2020-06-24,"80",0
"2737",2020-06-25,"80",0
"2738",2020-06-26,"80",0
"2739",2020-06-27,"80",0
"2740",2020-06-28,"80",0
"2741",2020-06-29,"80",0
"2742",2020-06-30,"80",0
"2743",2020-07-01,"80",0
"2744",2020-07-02,"80",0
"2745",2020-07-03,"80",1
"2746",2020-07-04,"80",0
"2747",2020-07-05,"80",0
"2748",2020-07-06,"80",0
"2749",2020-07-07,"80",0
"2750",2020-07-08,"80",0
"2751",2020-07-09,"80",0
"2752",2020-07-10,"80",1
"2753",2020-07-11,"80",0
"2754",2020-07-12,"80",0
"2755",2020-07-13,"80",0
"2756",2020-07-14,"80",0
"2757",2020-07-15,"80",2
"2758",2020-07-16,"80",1
"2759",2020-07-17,"80",1
"2760",2020-07-18,"80",2
"2761",2020-07-19,"80",2
"2762",2020-07-20,"80",2
"2763",2020-07-21,"80",0
"2764",2020-07-22,"80",5
"2765",2020-07-23,"80",1
"2766",2020-07-24,"80",3
"2767",2020-07-25,"80",7
"2768",2020-07-26,"80",2
"2769",2020-07-27,"80",4
"2770",2020-07-28,"80",7
"2771",2020-07-29,"80",10
"2772",2020-07-30,"80",2
"2773",2020-07-31,"80",4
"2774",2020-08-01,"80",6
"2775",2020-08-02,"80",6
"2776",2020-08-03,"80",2
"2777",2020-08-04,"80",4
"2778",2020-08-05,"80",5
"2779",2020-08-06,"80",10
"2780",2020-08-07,"80",9
"2781",2020-08-08,"80",9
"2782",2020-08-09,"80",20
"2783",2020-08-10,"80",16
"2784",2020-08-11,"80",21
"2785",2020-08-12,"80",8
"2786",2020-08-13,"80",17
"2787",2020-08-14,"80",31
"2788",2020-08-15,"80",13
"2789",2020-08-16,"80",23
"2790",2020-08-17,"80",5
"2791",2020-08-18,"80",16
"2792",2020-08-19,"80",8
"2793",2020-08-20,"80",9
"2794",2020-08-21,"80",15
"2795",2020-08-22,"80",12
"2796",2020-08-23,"80",18
"2797",2020-08-24,"80",4
"2798",2020-08-25,"80",8
"2799",2020-08-26,"80",8
"2800",2020-08-27,"80",11
"2801",2020-08-28,"80",9
"2802",2020-08-29,"80",6
"2803",2020-08-30,"80",9
"2804",2020-08-31,"80",4
"2805",2020-09-01,"80",20
"2806",2020-09-02,"80",12
"2807",2020-09-03,"80",7
"2808",2020-09-04,"80",10
"2809",2020-09-05,"80",5
"2810",2020-09-06,"80",5
"2811",2020-09-07,"80",10
"2812",2020-09-08,"80",7
"2813",2020-09-09,"80",5
"2814",2020-09-10,"80",5
"2815",2020-09-11,"80",11
"2816",2020-09-12,"80",6
"2817",2020-09-13,"80",6
"2818",2020-09-14,"80",3
"2819",2020-09-15,"80",5
"2820",2020-09-16,"80",4
"2821",2020-09-17,"80",7
"2822",2020-09-18,"80",11
"2823",2020-09-19,"80",3
"2824",2020-09-20,"80",4
"2825",2020-09-21,"80",3
"2826",2020-09-22,"80",5
"2827",2020-09-23,"80",3
"2828",2020-09-24,"80",6
"2829",2020-09-25,"80",4
"2830",2020-09-26,"80",6
"2831",2020-09-27,"80",0
"2832",2020-09-28,"80",3
"2833",2020-09-29,"80",5
"2834",2020-09-30,"80",3
"2835",2020-10-01,"80",2
"2836",2020-10-02,"80",3
"2837",2020-10-03,"80",1
"2838",2020-10-04,"80",2
"2839",2020-10-05,"80",1
"2840",2020-10-06,"80",3
"2841",2020-10-07,"80",4
"2842",2020-10-08,"80",2
"2843",2020-10-09,"80",3
"2844",2020-10-10,"80",1
"2845",2020-10-11,"80",1
"2846",2020-10-12,"80",1
"2847",2020-10-13,"80",2
"2848",2020-10-14,"80",1
"2849",2020-10-15,"80",2
"2850",2020-10-16,"80",2
"2851",2020-10-17,"80",3
"2852",2020-10-18,"80",2
"2853",2020-10-19,"80",2
"2854",2020-10-20,"80",7
"2855",2020-10-21,"80",15
"2856",2020-10-22,"80",6
"2857",2020-10-23,"80",4
"2858",2020-10-24,"80",2
"2859",2020-10-25,"80",8
"2860",2020-10-26,"80",5
"2861",2020-10-27,"80",20
"2862",2020-10-28,"80",5
"2863",2020-10-29,"80",12
"2864",2020-10-30,"80",11
"2865",2020-10-31,"80",9
"2866",2020-11-01,"80",16
"2867",2020-11-02,"80",1
"2868",2020-11-03,"80",6
"2869",2020-11-04,"80",6
"2870",2020-11-05,"80",4
"2871",2020-11-06,"80",16
"2872",2020-11-07,"80",12
"2873",2020-11-08,"80",14
"2874",2020-11-09,"80",3
"2875",2020-11-10,"80",17
"2876",2020-11-11,"80",13
"2877",2020-11-12,"80",12
"2878",2020-11-13,"80",22
"2879",2020-11-14,"80",14
"2880",2020-11-15,"80",26
"2881",2020-11-16,"0",4
"2882",2020-11-17,"0",2
"2883",2020-11-18,"0",14
"2884",2020-11-19,"0",6
"2885",2020-11-20,"0",7
"2886",2020-11-21,"0",9
"2887",2020-11-22,"0",13
"2888",2020-11-23,"0",7
"2889",2020-11-24,"0",3
"2890",2020-11-25,"0",7
"2891",2020-11-26,"0",12
"2892",2020-11-27,"0",5
"2893",2020-11-28,"0",14
"2894",2020-11-29,"0",5
"2895",2020-11-30,"0",13
"2896",2020-12-01,"0",5
"2897",2020-12-02,"0",14
"2898",2020-12-03,"0",16
"2899",2020-12-04,"0",9
"2900",2020-12-05,"0",4
"2901",2020-12-06,"0",8
"2902",2020-12-07,"0",8
"2903",2020-12-08,"0",6
"2904",2020-12-09,"0",14
"2905",2020-12-10,"0",12
"2906",2020-12-11,"0",11
"2907",2020-12-12,"0",13
"2908",2020-12-13,"0",10
"2909",2020-12-14,"0",9
"2910",2020-12-15,"0",12
"2911",2020-12-16,"0",16
"2912",2020-12-17,"0",10
"2913",2020-12-18,"0",0
"2914",2020-12-19,"0",6
"2915",2020-12-20,"0",8
"2916",2020-12-21,"0",10
"2917",2020-12-22,"0",3
"2918",2020-12-23,"0",12
"2919",2020-12-24,"0",4
"2920",2020-12-25,"0",8
"2921",2020-12-26,"0",6
"2922",2020-12-27,"0",3
"2923",2020-12-28,"0",3
"2924",2020-12-29,"0",6
"2925",2020-12-30,"0",7
"2926",2020-12-31,"0",8
"2927",2021-01-01,"0",9
"2928",2021-01-02,"0",11
"2929",2021-01-03,"0",5
"2930",2021-01-04,"0",8
"2931",2021-01-05,"0",12
"2932",2021-01-06,"0",14
"2933",2021-01-07,"0",9
"2934",2021-01-08,"0",12
"2935",2021-01-09,"0",21
"2936",2021-01-10,"0",15
"2937",2021-01-11,"0",19
"2938",2021-01-12,"0",12
"2939",2021-01-13,"0",8
"2940",2021-01-14,"0",27
"2941",2021-01-15,"0",32
"2942",2021-01-16,"0",23
"2943",2021-01-17,"0",16
"2944",2021-01-18,"0",16
"2945",2021-01-19,"0",10
"2946",2021-01-20,"0",13
"2947",2021-01-21,"0",14
"2948",2021-01-22,"0",16
"2949",2021-01-23,"0",25
"2950",2021-01-24,"0",19
"2951",2021-01-25,"0",14
"2952",2021-01-26,"0",6
"2953",2021-01-27,"0",14
"2954",2021-01-28,"0",14
"2955",2021-01-29,"0",9
"2956",2021-01-30,"0",8
"2957",2021-01-31,"0",8
"2958",2021-02-01,"0",17
"2959",2021-02-02,"0",2
"2960",2021-02-03,"0",6
"2961",2021-02-04,"0",5
"2962",2021-02-05,"0",6
"2963",2021-02-06,"0",7
"2964",2021-02-07,"0",3
"2965",2021-02-08,"0",5
"2966",2021-02-09,"0",5
"2967",2021-02-10,"0",3
"2968",2021-02-11,"0",3
"2969",2021-02-12,"0",1
"2970",2021-02-13,"0",6
"2971",2021-02-14,"0",2
"2972",2021-02-15,"0",0
"2973",2021-02-16,"0",7
"2974",2021-02-17,"0",3
"2975",2021-02-18,"0",1
"2976",2021-02-19,"0",1
"2977",2021-02-20,"0",1
"2978",2021-02-21,"0",2
"2979",2021-02-22,"0",2
"2980",2021-02-23,"0",5
"2981",2021-02-24,"0",7
"2982",2021-02-25,"0",3
"2983",2021-02-26,"0",1
"2984",2021-02-27,"0",2
"2985",2021-02-28,"0",1
"2986",2021-03-01,"0",3
"2987",2021-03-02,"0",3
"2988",2021-03-03,"0",1
"2989",2021-03-04,"0",0
"2990",2021-03-05,"0",4
"2991",2021-03-06,"0",3
"2992",2021-03-07,"0",0
"2993",2021-03-08,"0",2
"2994",2021-03-09,"0",2
"2995",2021-03-10,"0",2
"2996",2021-03-11,"0",3
"2997",2021-03-12,"0",1
"2998",2021-03-13,"0",6
"2999",2021-03-14,"0",1
"3000",2021-03-15,"0",2
"3001",2021-03-16,"0",1
"3002",2021-03-17,"0",5
"3003",2021-03-18,"0",5
"3004",2021-03-19,"0",5
"3005",2021-03-20,"0",3
"3006",2021-03-21,"0",2
"3007",2021-03-22,"0",3
"3008",2021-03-23,"0",3
"3009",2021-03-24,"0",12
"3010",2021-03-25,"0",7
"3011",2021-03-26,"0",9
"3012",2021-03-27,"0",14
"3013",2021-03-28,"0",11
"3014",2021-03-29,"0",9
"3015",2021-03-30,"0",11
"3016",2021-03-31,"0",16
"3017",2021-04-01,"0",13
"3018",2021-04-02,"0",18
"3019",2021-04-03,"0",24
"3020",2021-04-04,"0",15
"3021",2021-04-05,"0",7
"3022",2021-04-06,"0",14
"3023",2021-04-07,"0",19
"3024",2021-04-08,"0",26
"3025",2021-04-09,"0",23
"3026",2021-04-10,"0",32
"3027",2021-04-11,"0",32
"3028",2021-04-12,"0",14
"3029",2021-04-13,"0",42
"3030",2021-04-14,"0",40
"3031",2021-04-15,"0",40
"3032",2021-04-16,"0",50
"3033",2021-04-17,"0",55
"3034",2021-04-18,"0",40
"3035",2021-04-19,"0",31
"3036",2021-04-20,"0",40
"3037",2021-04-21,"0",60
"3038",2021-04-22,"0",64
"3039",2021-04-23,"0",27
"3040",2021-04-24,"0",35
"3041",2021-04-25,"0",54
"3042",2021-04-26,"0",43
"3043",2021-04-27,"0",34
"3044",2021-04-28,"0",42
"3045",2021-04-29,"0",69
"3046",2021-04-30,"0",29
"3047",2021-05-01,"0",47
"3048",2021-05-02,"0",48
"3049",2021-05-03,"0",29
"3050",2021-05-04,"0",36
"3051",2021-05-05,"0",30
"3052",2021-05-06,"0",22
"3053",2021-05-07,"0",31
"3054",2021-05-08,"0",40
"3055",2021-05-09,"0",32
"3056",2021-05-10,"0",24
"3057",2021-05-11,"0",45
"3058",2021-05-12,"0",40
"3059",2021-05-13,"0",26
"3060",2021-05-14,"0",30
"3061",2021-05-15,"0",28
"3062",2021-05-16,"0",27
"3063",2021-05-17,"0",22
"3064",2021-05-18,"0",21
"3065",2021-05-19,"0",18
"3066",2021-05-20,"0",21
"3067",2021-05-21,"0",21
"3068",2021-05-22,"0",10
"3069",2021-05-23,"0",12
"3070",2021-05-24,"0",13
"3071",2021-05-25,"0",4
"3072",2021-05-26,"0",14
"3073",2021-05-27,"0",5
"3074",2021-05-28,"0",6
"3075",2021-05-29,"0",6
"3076",2021-05-30,"0",14
"3077",2021-05-31,"0",2
"3078",2021-06-01,"0",6
"3079",2021-06-02,"0",9
"3080",2021-06-03,"0",7
"3081",2021-06-04,"0",6
"3082",2021-06-05,"0",7
"3083",2021-06-06,"0",5
"3084",2021-06-07,"0",5
"3085",2021-06-08,"0",9
"3086",2021-06-09,"0",7
"3087",2021-06-10,"0",4
"3088",2021-06-11,"0",7
"3089",2021-06-12,"0",8
"3090",2021-06-13,"0",3
"3091",2021-06-14,"0",1
"3092",2021-06-15,"0",3
"3093",2021-06-16,"0",2
"3094",2021-06-17,"0",1
"3095",2021-06-18,"0",0
"3096",2021-06-19,"0",3
"3097",2021-06-20,"0",1
"3098",2021-06-21,"0",0
"3099",2021-06-22,"0",5
"3100",2021-06-23,"0",6
"3101",2021-06-24,"0",1
"3102",2021-06-25,"0",3
"3103",2021-06-26,"0",7
"3104",2021-06-27,"0",7
"3105",2021-06-28,"0",1
"3106",2021-06-29,"0",6
"3107",2021-06-30,"0",3
"3108",2021-07-01,"0",7
"3109",2021-07-02,"0",6
"3110",2021-07-03,"0",13
"3111",2021-07-04,"0",6
"3112",2021-07-05,"0",2
"3113",2021-07-06,"0",2
"3114",2021-07-07,"0",5
"3115",2021-07-08,"0",7
"3116",2021-07-09,"0",4
"3117",2021-07-10,"0",5
"3118",2021-07-11,"0",4
"3119",2021-07-12,"0",4
"3120",2021-07-13,"0",0
"3121",2021-07-14,"0",8
"3122",2021-07-15,"0",9
"3123",2021-07-16,"0",6
"3124",2021-07-17,"0",11
"3125",2021-07-18,"0",7
"3126",2021-07-19,"0",7
"3127",2021-07-20,"0",4
"3128",2021-07-21,"0",12
"3129",2021-07-22,"0",22
"3130",2021-07-23,"0",12
"3131",2021-07-24,"0",19
"3132",2021-07-25,"0",20
"3133",2021-07-26,"0",23
"3134",2021-07-27,"0",32
"3135",2021-07-28,"0",31
"3136",2021-07-29,"0",44
"3137",2021-07-30,"0",43
"3138",2021-07-31,"0",50
"3139",2021-08-01,"0",36
"3140",2021-08-02,"0",35
"3141",2021-08-03,"0",45
"3142",2021-08-04,"0",82
"3143",2021-08-05,"0",59
"3144",2021-08-06,"0",89
"3145",2021-08-07,"0",64
"3146",2021-08-08,"0",78
"3147",2021-08-09,"0",74
"3148",2021-08-10,"0",40
"3149",2021-08-11,"0",79
"3150",2021-08-12,"0",109
"3151",2021-08-13,"0",88
"3152",2021-08-14,"0",183
"3153",2021-08-15,"0",114
"3154",2021-08-16,"0",66
"3155",2021-08-17,"0",102
"3156",2021-08-18,"0",145
"3157",2021-08-19,"0",156
"3158",2021-08-20,"0",170
"3159",2021-08-21,"0",159
"3160",2021-08-22,"0",134
"3161",2021-08-23,"0",125
"3162",2021-08-24,"0",156
"3163",2021-08-25,"0",229
"3164",2021-08-26,"0",250
"3165",2021-08-27,"0",241
"3166",2021-08-28,"0",253
"3167",2021-08-29,"0",208
"3168",2021-08-30,"0",186
"3169",2021-08-31,"0",199
"3170",2021-09-01,"0",233
"3171",2021-09-02,"0",219
"3172",2021-09-03,"0",186
"3173",2021-09-04,"0",231
"3174",2021-09-05,"0",193
"3175",2021-09-06,"0",102
"3176",2021-09-07,"0",151
"3177",2021-09-08,"0",197
"3178",2021-09-09,"0",130
"3179",2021-09-10,"0",115
"3180",2021-09-11,"0",120
"3181",2021-09-12,"0",146
"3182",2021-09-13,"0",52
"3183",2021-09-14,"0",111
"3184",2021-09-15,"0",139
"3185",2021-09-16,"0",97
"3186",2021-09-17,"0",94
"3187",2021-09-18,"0",101
"3188",2021-09-19,"0",38
"3189",2021-09-20,"0",31
"3190",2021-09-21,"0",21
"3191",2021-09-22,"0",67
"3192",2021-09-23,"0",58
"3193",2021-09-24,"0",28
"3194",2021-09-25,"0",61
"3195",2021-09-26,"0",37
"3196",2021-09-27,"0",15
"3197",2021-09-28,"0",33
"3198",2021-09-29,"0",60
"3199",2021-09-30,"0",34
"3200",2021-10-01,"0",27
"3201",2021-10-02,"0",23
"3202",2021-10-03,"0",20
"3203",2021-10-04,"0",10
"3204",2021-10-05,"0",21
"3205",2021-10-06,"0",17
"3206",2021-10-07,"0",26
"3207",2021-10-08,"0",17
"3208",2021-10-09,"0",12
"3209",2021-10-10,"0",11
"3210",2021-10-11,"0",4
"3211",2021-10-12,"0",8
"3212",2021-10-13,"0",12
"3213",2021-10-14,"0",10
"3214",2021-10-15,"0",7
"3215",2021-10-16,"0",6
"3216",2021-10-17,"0",16
"3217",2021-10-18,"0",3
"3218",2021-10-19,"0",10
"3219",2021-10-20,"0",2
"3220",2021-10-21,"0",8
"3221",2021-10-22,"0",5
"3222",2021-10-23,"0",7
"3223",2021-10-24,"0",6
"3224",2021-10-25,"0",8
"3225",2021-10-26,"0",6
"3226",2021-10-27,"0",5
"3227",2021-10-28,"0",6
"3228",2021-10-29,"0",10
"3229",2021-10-30,"0",14
"3230",2021-10-31,"0",5
"3231",2021-11-01,"0",0
"3232",2021-11-02,"0",3
"3233",2021-11-03,"0",3
"3234",2021-11-04,"0",3
"3235",2021-11-05,"0",3
"3236",2021-11-06,"0",3
"3237",2021-11-07,"0",2
"3238",2021-11-08,"0",2
"3239",2021-11-09,"0",0
"3240",2021-11-10,"0",1
"3241",2021-11-11,"0",28
"3242",2021-11-12,"0",3
"3243",2021-11-13,"0",3
"3244",2021-11-14,"0",6
"3245",2021-11-15,"0",1
"3246",2021-11-16,"0",1
"3247",2021-11-17,"0",1
"3248",2021-11-18,"0",1
"3249",2021-11-19,"0",3
"3250",2021-11-20,"0",2
"3251",2021-11-21,"0",2
"3252",2021-11-22,"0",1
"3253",2021-11-23,"0",3
"3254",2021-11-24,"0",2
"3255",2021-11-25,"0",2
"3256",2021-11-26,"0",0
"3257",2021-11-27,"0",4
"3258",2021-11-28,"0",3
"3259",2021-11-29,"0",3
"3260",2021-11-30,"0",6
"3261",2021-12-01,"0",0
"3262",2021-12-02,"0",5
"3263",2021-12-03,"0",3
"3264",2021-12-04,"0",2
"3265",2021-12-05,"0",1
"3266",2021-12-06,"0",4
"3267",2021-12-07,"0",1
"3268",2021-12-08,"0",3
"3269",2021-12-09,"0",0
"3270",2021-12-10,"0",0
"3271",2021-12-11,"0",2
"3272",2021-12-12,"0",1
"3273",2021-12-13,"0",0
"3274",2021-12-14,"0",0
"3275",2021-12-15,"0",2
"3276",2021-12-16,"0",0
"3277",2021-12-17,"0",2
"3278",2021-12-18,"0",2
"3279",2021-12-19,"0",0
"3280",2021-12-20,"0",0
"3281",2021-12-21,"0",2
"3282",2021-12-22,"0",1
"3283",2021-12-23,"0",2
"3284",2021-12-24,"0",3
"3285",2021-12-25,"0",2
"3286",2021-12-26,"0",3
"3287",2021-12-27,"0",2
"3288",2021-12-28,"0",6
"3289",2021-12-29,"0",10
"3290",2021-12-30,"0",7
"3291",2021-12-31,"0",5
"3292",2022-01-01,"0",10
"3293",2022-01-02,"0",2
"3294",2022-01-03,"0",9
"3295",2022-01-04,"0",10
"3296",2022-01-05,"0",18
"3297",2022-01-06,"0",29
"3298",2022-01-07,"0",30
"3299",2022-01-08,"0",55
"3300",2022-01-09,"0",48
"3301",2022-01-10,"0",31
"3302",2022-01-11,"0",27
"3303",2022-01-12,"0",111
"3304",2022-01-13,"0",110
"3305",2022-01-14,"0",182
"3306",2022-01-15,"0",228
"3307",2022-01-16,"0",332
"3308",2022-01-17,"0",219
"3309",2022-01-18,"0",606
"3310",2022-01-19,"0",718
"3311",2022-01-20,"0",587
"3312",2022-01-21,"0",699
"3313",2022-01-22,"0",911
"3314",2022-01-23,"0",847
"3315",2022-01-24,"0",532
"3316",2022-01-25,"0",1167
"3317",2022-01-26,"0",1286
"3318",2022-01-27,"0",1265
"3319",2022-01-28,"0",1272
"3320",2022-01-29,"0",1404
"3321",2022-01-30,"0",1226
"3322",2022-01-31,"0",785
"3323",2022-02-01,"0",1642
"3324",2022-02-02,"0",1533
"3325",2022-02-03,"0",1653
"3326",2022-02-04,"0",1451
"3327",2022-02-05,"0",1539
"3328",2022-02-06,"0",1412
"3329",2022-02-07,"0",735
"3330",2022-02-08,"0",2741
"3331",2022-02-09,"0",2359
"3332",2022-02-10,"0",1778
"3333",2022-02-11,"0",2114
"3334",2022-02-12,"0",903
"3335",2022-02-13,"0",1816
"3336",2022-02-14,"0",1248
"3337",2022-02-15,"0",1954
"3338",2022-02-16,"0",1806
"3339",2022-02-17,"0",1941
"3340",2022-02-18,"0",1637
"3341",2022-02-19,"0",1878
"3342",2022-02-20,"0",1391
"3343",2022-02-21,"0",711
"3344",2022-02-22,"0",2011
"3345",2022-02-23,"0",2042
"3346",2022-02-24,"0",859
"3347",2022-02-25,"0",1383
"3348",2022-02-26,"0",1792
"3349",2022-02-27,"0",1130
"3350",2022-02-28,"0",749
"3351",2022-03-01,"0",1617
"3352",2022-03-02,"0",1567
"3353",2022-03-03,"0",1175
"3354",2022-03-04,"0",985
"3355",2022-03-05,"0",1252
"3356",2022-03-06,"0",957
"3357",2022-03-07,"0",315
"3358",2022-03-08,"0",1277
"3359",2022-03-09,"0",1311
"3360",2022-03-10,"0",1125
"3361",2022-03-11,"0",899
"3362",2022-03-12,"0",1075
"3363",2022-03-13,"0",913
"3364",2022-03-14,"0",238
"3365",2022-03-15,"0",1265
"3366",2022-03-16,"0",1088
"3367",2022-03-17,"0",832
"3368",2022-03-18,"0",640
"3369",2022-03-19,"0",624
"3370",2022-03-20,"0",553
"3371",2022-03-21,"0",254
"3372",2022-03-22,"0",163
"3373",2022-03-23,"0",870
"3374",2022-03-24,"0",689
"3375",2022-03-25,"0",564
"3376",2022-03-26,"0",557
"3377",2022-03-27,"0",599
"3378",2022-03-28,"0",143
"3379",2022-03-29,"0",772
"3380",2022-03-30,"0",662
"3381",2022-03-31,"0",521
"3382",2022-04-01,"0",490
"3383",2022-04-02,"0",523
"3384",2022-04-03,"0",491
"3385",2022-04-04,"0",145
"3386",2022-04-05,"0",691
"3387",2022-04-06,"0",592
"3388",2022-04-07,"0",547
"3389",2022-04-08,"0",544
"3390",2022-04-09,"0",631
"3391",2022-04-10,"0",510
"3392",2022-04-11,"0",195
"3393",2022-04-12,"0",879
"3394",2022-04-13,"0",749
"3395",2022-04-14,"0",650
"3396",2022-04-15,"0",612
"3397",2022-04-16,"0",650
"3398",2022-04-17,"0",450
"3399",2022-04-18,"0",148
"3400",2022-04-19,"0",750
"3401",2022-04-20,"0",726
"3402",2022-04-21,"0",560
"3403",2022-04-22,"0",479
"3404",2022-04-23,"0",538
"3405",2022-04-24,"0",483
"3406",2022-04-25,"0",142
"3407",2022-04-26,"0",813
"3408",2022-04-27,"0",662
"3409",2022-04-28,"0",513
"3410",2022-04-29,"0",421
"3411",2022-04-30,"0",156
"3412",2022-05-01,"0",435
"3413",2022-05-02,"0",130
"3414",2022-05-03,"0",581
"3415",2022-05-04,"0",180
"3416",2022-05-05,"0",139
"3417",2022-05-06,"0",157
"3418",2022-05-07,"0",627
"3419",2022-05-08,"0",447
"3420",2022-05-09,"0",144
"3421",2022-05-10,"0",540
"3422",2022-05-11,"0",431
"3423",2022-05-12,"0",402
"3424",2022-05-13,"0",444
"3425",2022-05-14,"0",598
"3426",2022-05-15,"0",490
"3427",2022-05-16,"0",135
"3428",2022-05-17,"0",757
"3429",2022-05-18,"0",637
"3430",2022-05-19,"0",488
"3431",2022-05-20,"0",460
"3432",2022-05-21,"0",563
"3433",2022-05-22,"0",433
"3434",2022-05-23,"0",132
"3435",2022-05-24,"0",735
"3436",2022-05-25,"0",527
"3437",2022-05-26,"0",455
"3438",2022-05-27,"0",380
"3439",2022-05-28,"0",396
"3440",2022-05-29,"0",264
"3441",2022-05-30,"0",85
"3442",2022-05-31,"0",523
"3443",2022-06-01,"0",357
"3444",2022-06-02,"0",254
"3445",2022-06-03,"0",250
"3446",2022-06-04,"0",227
"3447",2022-06-05,"0",194
"3448",2022-06-06,"0",78
"3449",2022-06-07,"0",373
"3450",2022-06-08,"0",311
"3451",2022-06-09,"0",202
"3452",2022-06-10,"0",171
"3453",2022-06-11,"0",215
"3454",2022-06-12,"0",165
"3455",2022-06-13,"0",62
"3456",2022-06-14,"0",241
"3457",2022-06-15,"0",229
"3458",2022-06-16,"0",161
"3459",2020-11-16,"10",7
"3460",2020-11-17,"10",12
"3461",2020-11-18,"10",31
"3462",2020-11-19,"10",33
"3463",2020-11-20,"10",22
"3464",2020-11-21,"10",28
"3465",2020-11-22,"10",32
"3466",2020-11-23,"10",17
"3467",2020-11-24,"10",17
"3468",2020-11-25,"10",17
"3469",2020-11-26,"10",17
"3470",2020-11-27,"10",26
"3471",2020-11-28,"10",30
"3472",2020-11-29,"10",20
"3473",2020-11-30,"10",16
"3474",2020-12-01,"10",23
"3475",2020-12-02,"10",27
"3476",2020-12-03,"10",28
"3477",2020-12-04,"10",27
"3478",2020-12-05,"10",37
"3479",2020-12-06,"10",19
"3480",2020-12-07,"10",24
"3481",2020-12-08,"10",18
"3482",2020-12-09,"10",29
"3483",2020-12-10,"10",33
"3484",2020-12-11,"10",28
"3485",2020-12-12,"10",47
"3486",2020-12-13,"10",15
"3487",2020-12-14,"10",13
"3488",2020-12-15,"10",11
"3489",2020-12-16,"10",29
"3490",2020-12-17,"10",14
"3491",2020-12-18,"10",24
"3492",2020-12-19,"10",23
"3493",2020-12-20,"10",10
"3494",2020-12-21,"10",11
"3495",2020-12-22,"10",16
"3496",2020-12-23,"10",13
"3497",2020-12-24,"10",14
"3498",2020-12-25,"10",20
"3499",2020-12-26,"10",15
"3500",2020-12-27,"10",7
"3501",2020-12-28,"10",9
"3502",2020-12-29,"10",10
"3503",2020-12-30,"10",15
"3504",2020-12-31,"10",19
"3505",2021-01-01,"10",12
"3506",2021-01-02,"10",22
"3507",2021-01-03,"10",24
"3508",2021-01-04,"10",10
"3509",2021-01-05,"10",44
"3510",2021-01-06,"10",44
"3511",2021-01-07,"10",58
"3512",2021-01-08,"10",69
"3513",2021-01-09,"10",65
"3514",2021-01-10,"10",42
"3515",2021-01-11,"10",49
"3516",2021-01-12,"10",30
"3517",2021-01-13,"10",32
"3518",2021-01-14,"10",37
"3519",2021-01-15,"10",43
"3520",2021-01-16,"10",50
"3521",2021-01-17,"10",63
"3522",2021-01-18,"10",44
"3523",2021-01-19,"10",46
"3524",2021-01-20,"10",51
"3525",2021-01-21,"10",47
"3526",2021-01-22,"10",47
"3527",2021-01-23,"10",54
"3528",2021-01-24,"10",38
"3529",2021-01-25,"10",23
"3530",2021-01-26,"10",27
"3531",2021-01-27,"10",31
"3532",2021-01-28,"10",31
"3533",2021-01-29,"10",38
"3534",2021-01-30,"10",26
"3535",2021-01-31,"10",16
"3536",2021-02-01,"10",18
"3537",2021-02-02,"10",12
"3538",2021-02-03,"10",19
"3539",2021-02-04,"10",15
"3540",2021-02-05,"10",23
"3541",2021-02-06,"10",9
"3542",2021-02-07,"10",10
"3543",2021-02-08,"10",10
"3544",2021-02-09,"10",7
"3545",2021-02-10,"10",5
"3546",2021-02-11,"10",11
"3547",2021-02-12,"10",5
"3548",2021-02-13,"10",5
"3549",2021-02-14,"10",4
"3550",2021-02-15,"10",2
"3551",2021-02-16,"10",5
"3552",2021-02-17,"10",8
"3553",2021-02-18,"10",7
"3554",2021-02-19,"10",3
"3555",2021-02-20,"10",5
